"popid"	"lower_cdl"	"med_cdl"	"upper_cdl"	"order.x"	"lower_r"	"med_r"	"upper_r"	"lower_s"	"med_s"	"upper_s"	"lower_b"	"med_b"	"upper_b"	"lower_w"	"med_w"	"upper_w"	"lower_e"	"med_e"	"upper_e"	"ID"	"PY"	"pops_left_drc"	"region"	"genus"	"spec"	"nmethod"	"degN"	"degE"	"n_pp"	"day"
"408"	"urbanski.MEL.Aedes.albopictus"	12.1905561259275	12.4472246406418	12.6912300249767	"Diptera"	0.0310384096324393	0.0427198033516936	0.0566273685572515	0.0546176433075536	0.0672823666770661	0.0817105438905359	0.00173309352910888	0.00287732717351429	0.00454543455498811	0.0528068385323594	0.064404139897964	0.0772115261433793	244.847689353951	254.630571003525	265.098700666827	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	27.56666667	-80.36666667	12	356
"409"	"urbanski.NEW.Aedes.albopictus"	13.8866776718354	13.9170829863672	13.949484612213	"Diptera"	0.807072330740156	0.8236383250971	0.836216974431797	0.250180121669207	0.25020234551485	0.250207935367842	0.201928481006179	0.206074827494175	0.209226505275183	0.0409785882853655	0.044125564693605	0.0482702541559059	223.889478202855	224.72019365574	225.520515927873	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	40.71666667	-74.06666667	12	356
"410"	"urbanski.NVA.Aedes.albopictus"	13.0706934664615	13.1095194495027	13.1469906617321	"Diptera"	0.638568414458482	0.666563515868771	0.691690718581508	0.247050510328952	0.24803569809945	0.248842104877828	0.158197460436764	0.165304295326432	0.17189081975966	0.0765933261230606	0.0826740987902375	0.089560244332334	239.882412204037	240.954371484016	241.98211264389	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	36.35	-78.36666667	12	356
"411"	"urbanski.OAK.Aedes.albopictus"	12.2647603877731	12.3445296880622	12.4328539004383	"Diptera"	0.23697564192107	0.269945907555098	0.305174446509567	0.195923923079705	0.205704645857012	0.215574441817823	0.0466448438565473	0.05549815983426	0.0653710420885172	0.145357721341188	0.150259485232911	0.153981368203252	254.139855831461	258.461830100533	261.806019809187	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	28.85	-80.85	12	356
"412"	"urbanski.OKI.Aedes.albopictus"	12.8321476113804	12.9513060478021	12.9842421064982	"Diptera"	0.0738389569782807	0.0881325519755763	0.103610684734002	0.111433113828652	0.119723537633444	0.127853487921026	0.00840325604638139	0.0105522200301262	0.0130276183710799	0.102443685575958	0.109194811058002	0.115556108037251	231.032279510775	234.95973380103	241.502753468504	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	26.21666667	127.9166667	12	356
"413"	"urbanski.SAK.Aedes.albopictus"	13.6319814489143	13.6628262314751	13.6938303922882	"Diptera"	0.773633460448659	0.800937269084077	0.822158292198889	0.249699560768888	0.250037210367452	0.250172255175352	0.193276103993869	0.200269508170037	0.205653349486364	0.0444886110829069	0.0497743411544189	0.056534372088903	228.000564005035	228.885376204577	229.781512825362	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	38.91666667	139.0083333	12	356
"414"	"urbanski.SHI.Aedes.albopictus"	13.0628293772402	13.115868771137	13.1725099193203	"Diptera"	0.556921199093862	0.587785803188118	0.6173824360985	0.247783836257195	0.248924184019722	0.249654379426186	0.138210194321963	0.146306786657977	0.154007433160951	0.0953938617479337	0.10260102439387	0.109929397031264	235.864509862478	237.543663954026	239.257648469794	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	34.01666667	130.9333333	12	356
"415"	"urbanski.TAN.Aedes.albopictus"	12.5911109859936	12.6368099235262	12.6807431643519	"Diptera"	0.632383264057173	0.665344316031238	0.694045186422039	0.249811205350701	0.250127858624452	0.250171059250369	0.158055646641645	0.166406205103307	0.173622734766455	0.07652871024619	0.0836962907535274	0.0918608290936854	248.666272236963	250.218334378686	251.799419145305	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	30.71666667	130.9666667	12	356
"416"	"urbanski.TOK.Aedes.albopictus"	13.2646474240322	13.2960564863277	13.328474348061	"Diptera"	0.57679406851243	0.611476655043062	0.650117264290398	0.249445665284255	0.249886990603749	0.250119776582769	0.144063810300657	0.152778434758081	0.162531978812706	0.0874787511592944	0.0970789545350554	0.105707309634165	234.066565508948	234.88575571303	235.635561318424	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	35.63333333	139.6333333	12	356
"417"	"urbanski.UTS.Aedes.albopictus"	13.5313408602443	13.5547830383626	13.5791534221346	"Diptera"	0.643648491537616	0.772713735506145	0.795217129203487	0.246425357220148	0.250185396995217	0.250196951358829	0.158113284798098	0.193318044107398	0.198961630589107	0.0512327039136777	0.0568607154531558	0.0875279210488488	227.527327735144	228.19467987212	236.462768338274	"urbanski"	2012	"21"	"japan"	"Aedes"	"albopictus"	"global average"	36.53333333	139.8666667	12	356
"418"	"urbanski.WAV.Aedes.albopictus"	13.3905438656515	13.4388370482737	13.4853404889363	"Diptera"	0.599814684078957	0.635838732449236	0.671469169423339	0.249450579701561	0.249945480442308	0.250150113271182	0.149824824290943	0.158904367187259	0.167877978463543	0.0821469275425134	0.0909986096780579	0.100023406455202	231.624146048948	232.939376746925	234.280922192239	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	37.03333333	-77.11666667	12	356
"419"	"urbanski.ZIO.Aedes.albopictus"	13.0171716065941	13.0573209977752	13.0962508647858	"Diptera"	0.651836797592253	0.680728866224633	0.707594192209869	0.248806583227407	0.249501526131652	0.249924558736747	0.162268285080297	0.169837566136342	0.176785175658015	0.0730754034893461	0.079659704145483	0.0866732530962763	237.850573888699	239.107525011909	240.354869662377	"urbanski"	2012	"21"	"US"	"Aedes"	"albopictus"	"global average"	33.75	-80.03333333	12	356
"420"	"vaznunes. a.Tetranychus.urticae"	16.7419097761931	16.7744238268836	16.8069808948616	"Trombidiformes"	0.853489080615038	0.892159244648409	0.919906028031909	0.249932536460999	0.250157419358236	0.250222975338379	0.213476704887749	0.223161114114333	0.230142679333774	0.0200379612114035	0.0269747743151451	0.0366445762433806	214.333982205131	214.708296010447	215.083167901327	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	59.933333	30.266667	9	238
"421"	"vaznunes. b.Tetranychus.urticae"	13.705767818639	13.7564867878872	13.809827939838	"Trombidiformes"	0.769499298341479	0.803195692802489	0.833432597337665	0.24746461209533	0.248506919668833	0.249250607918511	0.190501420223944	0.199594693439576	0.207695758072636	0.0415041726642758	0.0489002567460955	0.05703681858778	242.086557639265	242.955583680162	243.786707663956	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	52.23333	21.016667	9	277
"422"	"vaznunes. c.Tetranychus.urticae"	13.9663074732189	13.9908946426813	14.0149551372344	"Trombidiformes"	0.924121108725418	0.951442712134027	0.963994765976997	0.250124715410311	0.25023176026225	0.250241082296654	0.231148589940611	0.238078752682705	0.241230968216836	0.00900998404843815	0.0121503484971666	0.0189864868617947	238.752266087577	239.142051697955	239.529543568679	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	51.866667	4.166667	9	254
"423"	"vaznunes. d.Tetranychus.urticae"	13.2386616008786	13.2823043710739	13.3273883049723	"Trombidiformes"	0.835791710098153	0.896924377153768	0.930448565055561	0.249106322027722	0.250094891742124	0.250225337844698	0.20826847712392	0.224308647101072	0.232801513251024	0.0174023858534288	0.0257805802220263	0.0409420561920326	246.054077486654	249.477419013079	250.177736568794	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	51.103333	2.654722	7	269
"424"	"vaznunes. e.Tetranychus.urticae"	15.4705594943807	15.501708785159	15.524616755303	"Trombidiformes"	0.631408771006149	0.680313547604555	0.726146153846692	0.240556531751055	0.243492364521028	0.245796110205283	0.152255980035736	0.165582128361051	0.178154017273471	0.0671457520150314	0.0778068623492141	0.0889429955802735	209.29422932713	210.688581236634	210.968300378653	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	46.749995	10.066666	7	270
"425"	"vaznunes. f.Tetranychus.urticae"	15.1638188880048	15.2035004972966	15.2452769416713	"Trombidiformes"	0.854915040363316	0.882872537971675	0.905453725418697	0.249794001860452	0.250060727621793	0.250185719393181	0.213602282029945	0.2207690919126	0.226497915441533	0.0236513029849427	0.0292873540953808	0.0362410930593819	204.119564754856	205.281230999556	206.366153190817	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	46.749995	10.066666	7	270
"426"	"vaznunes. g.Tetranychus.urticae"	12.5564388008718	12.5935503198991	12.6334170247297	"Trombidiformes"	0.902573994028595	0.925893925222332	0.941532962250962	0.25016346115619	0.250222958530694	0.250233817224915	0.225823940917784	0.231670100899764	0.235597605660368	0.0146302610810954	0.0185427059992488	0.0243781227372914	257.613566281961	258.335674153668	259.04622475159	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	45.408056	11.872222	8	279
"427"	"vaznunes. h.Tetranychus.urticae"	14.7009582191544	14.7466669429832	14.7918488597137	"Trombidiformes"	0.869121276238263	0.886400978341288	0.901014549790773	0.250209841661336	0.250221118768212	0.250225276348092	0.217469289030487	0.221796493498225	0.225456768449596	0.024768678522329	0.0284248486448218	0.0327481374390865	210.963924612053	212.163551271837	213.355342825593	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	44.885	6.356111	9	270
"428"	"vaznunes. i.Tetranychus.urticae"	10.994418359649	11.0108800078128	11.0590896164111	"Trombidiformes"	0.51709019794702	0.560906317615628	0.602835909002907	0.230669932876494	0.234888204291511	0.238386900377916	0.119845431318374	0.131728435868941	0.143326723827096	0.0942729019611028	0.103061678478753	0.112185922680886	291.767158115013	292.952704807041	293.01622458029	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	40.647222	22.963889	8	356
"429"	"vaznunes. j.Tetranychus.urticae"	10.8223434560951	10.9126760954941	10.9853933086258	"Trombidiformes"	0.798218700737172	0.83903643644652	0.876437881787667	0.249296975468984	0.249878681776155	0.250155467507141	0.199167348121047	0.2096262762513	0.219081946788713	0.0308889080240073	0.0402169865229218	0.05037427265867	293.372628933445	295.794908507998	297.326404841552	"vaznunes"	1990	"10"	"Europe"	"Tetranychus"	"urticae"	"global average"	40.647222	22.963889	7	356
"430"	"wang.BJ.Sericinus.montelus"	14.2408271322845	14.3201073420817	14.4569901856474	"Lepidoptera"	0.786160336912611	0.842953651222064	0.897386902730889	0.249614819947554	0.250140769465504	0.250219324300837	0.196356678811837	0.210820283261561	0.224529602882396	0.0256762857583633	0.0392777378191104	0.0533882359467776	207.205302037989	212.322695732923	214.814532930806	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	40.25	115.0833333	9	270
"431"	"wang.FX.Sericinus.montelus"	13.3211727542656	13.4479579237492	13.481199839164	"Lepidoptera"	0.902390699315267	0.954236677559614	0.983672024443164	0.249916325102461	0.2501929076276	0.250242764100619	0.225640539052638	0.238737411229106	0.246151442099129	0.00408586267408608	0.0114479347965323	0.0244054403529034	223.023625318562	223.318273340349	228.097682151758	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	32.6	110.7	9	271
"432"	"wang.HH.Sericinus.montelus"	12.4450522979931	12.5347849047066	12.6312737304526	"Lepidoptera"	0.629593502037717	0.768501762686057	0.845198356977678	0.244506856799994	0.249656886476753	0.250208278689822	0.153860012587466	0.19185440136798	0.211442811224002	0.0387299854631419	0.0578092141293983	0.0906524664951944	247.772042231214	251.535601232524	254.886026177221	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	27.55	109.9666667	9	271
"433"	"wang.JMS.Sericinus.montelus"	14.535283330316	15.2839611783046	15.7744296876657	"Lepidoptera"	0.00525214821418875	0.0235281869238458	0.0529365212639614	0.0252916793081864	0.043125443300868	0.0683048858727726	0.000149022047018998	0.000997487923550096	0.00346348620886824	0.0250516439967106	0.0421140594198227	0.0650856353118084	181.998051669883	203.543699727064	219.754225938756	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	46.61666667	132.4833333	9	270
"434"	"wang.WH.Sericinus.montelus"	13.0548933230698	13.1163170688771	13.1837026652937	"Lepidoptera"	0.807254351871535	0.861357199996743	0.896520694888123	0.249756470644208	0.250184295178014	0.250222526442067	0.201676227205376	0.215491919009627	0.224325798181828	0.0258924058905317	0.0346862119870708	0.0481721475792115	230.831515526867	233.372433632916	235.77667416429	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	30.55	114.3166667	9	271
"435"	"wang.ZB.Sericinus.montelus"	14.1069253723373	14.1791210437969	14.2514732386984	"Lepidoptera"	0.784817388492541	0.831565499246351	0.86616061605214	0.249428825990037	0.250050203949957	0.250207156113145	0.195966120130437	0.207911150768826	0.216653984986036	0.0334805949305621	0.0421124093914037	0.0536941754661145	205.034746411526	208.105998214767	210.984965327748	"wang"	2012	"6"	"Asia"	"Sericinus"	"montelus"	"global average"	36.8	118.05	9	270
"436"	"wipking.1.Zygaena.trifolii"	8.34650430708107	13.3463908505075	17.5500501570162	"Lepidoptera"	4.28995269456359e-06	0.00156347756379024	0.00940000625856051	0.0018243863567983	0.00562062560521337	0.0150373193352079	1.85244174597828e-08	7.47807354337688e-06	0.000124765113940611	0.00182326783949982	0.005611610728322	0.0149275224375826	180.660757284496	250.03241241862	340.478524036416	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	50.938056	6.956944	9	347
"437"	"wipking.2.Zygaena.trifolii"	14.357869755491	15.6412394635493	16.8083401619951	"Lepidoptera"	0.00563259978164312	0.0182576534242162	0.0361012227505239	0.0214941319762245	0.03308366777746	0.0476587072179182	0.00014457287540551	0.000591370659876887	0.00162957202454603	0.0212746757944871	0.0324615619333657	0.0461511309507405	174.039964113096	193.442920571209	220.543662442847	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	47.542778	-0.104167	9	356
"438"	"wipking.3.Zygaena.trifolii"	15.0587266050431	15.5072350387106	15.9505627911157	"Lepidoptera"	0.0346562525471228	0.0607649197628477	0.0919438527247975	0.0495383502626448	0.0689166789013024	0.0907852716947138	0.00177278881747218	0.00417505363348792	0.00815537423837035	0.0476324499622696	0.0647233804757435	0.0829714025146466	173.791567902989	188.296832872725	202.168641736534	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	43.948611	4.808333	8	356
"439"	"wipking.4.Zygaena.trifolii"	15.0136814096428	15.044187565066	15.1684912562828	"Lepidoptera"	0.424875192980615	0.485576610616106	0.636956417021812	0.218634354359563	0.226878605021935	0.24754664564338	0.0936469749203544	0.110181128484795	0.15756341005032	0.0898507575081185	0.116631547590245	0.127808635982752	183.193735795231	199.129150943342	199.981442421128	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	43.296667	5.376389	10	356
"440"	"wipking.5.Zygaena.trifolii"	14.356268994782	14.4276730555682	14.5008190789266	"Lepidoptera"	0.692669035550043	0.73745271549623	0.778963129751203	0.247967962607789	0.24910494497751	0.249840841542265	0.172166298482263	0.183701902533558	0.194305191332356	0.0551353029014575	0.065369980670849	0.0763917208026102	204.603612399214	207.44844311906	209.864509680179	"wipking"	1988	"5"	"Europe"	"Zygaena"	"trifolii"	NA	39.476667	-0.374444	11	356
"441"	"yoshida.oita.Drosophila.triauraria"	12.0036384262291	12.2958385605614	12.5914239193017	"Diptera"	0.45793235260186	0.556378651354486	0.648036261186303	0.23882774209408	0.246607451394733	0.249710805519314	0.110604457519954	0.136957213069507	0.161322482946492	0.0876163746486387	0.109071227103647	0.131364321684167	253.050736263606	261.956294604594	270.190916600776	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	33.239444	131.609167	7	345
"442"	"yoshida.onuma.Drosophila.triauraria"	12.8040389216675	13.0183235326697	13.2328679475847	"Diptera"	0.681135480773077	0.751590091645372	0.804706117580742	0.249819192059645	0.250171433315565	0.250198619429064	0.1703281627309	0.187996412788945	0.201337611450466	0.0488617938836568	0.0621423980943236	0.079723379197714	242.548601976864	247.392089569774	252.172129462207	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	41.972	140.6691	11	356
"443"	"yoshida.yakushima.Drosophila.triauraria"	9.61771125600977	9.97773297046136	10.5793262499809	"Diptera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"yoshida"	1994	"3"	"japan"	"Drosophila"	"triauraria"	"global average"	30.340287	130.522385	9	356
"444"	"yoshio. Kagoshima.Papilio.memnon"	13.0000170653251	13.0083985293521	13.0401895976266	"Lepidoptera"	0.812912839455211	0.877387323929044	0.92344648895034	0.249429785511457	0.249995176476848	0.250211707532138	0.203096228884488	0.219295387403318	0.230907178572472	0.0191444920755622	0.0306492737343314	0.0467768625657334	237.889311433656	238.961599058354	239.000539037514	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	31.596536	130.55711	8	303
"445"	"yoshio. Mino.Papilio.memnon"	13.0782963309705	13.1586743540857	13.2364307202356	"Lepidoptera"	0.687175087624235	0.755048552400149	0.798068281282276	0.249494832595888	0.250116331283351	0.250194527536767	0.171792325202059	0.188811512379541	0.199660399937272	0.0505150723215167	0.0612475391473972	0.0782122816772331	234.853163201671	237.235640321883	239.72723171966	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	34.826933	135.470461	8	299
"446"	"yoshio. Naze.Papilio.memnon"	12.5688932731977	12.8154719741537	12.9645755063177	"Lepidoptera"	0.584271599723419	0.643937064697475	0.70345278640807	0.238621986791086	0.242720242384682	0.245841412174356	0.140291527199288	0.156276175271102	0.17225119666171	0.0725825223891372	0.086433849828574	0.0999645972631622	235.124307897275	243.41891442344	252.524061913867	"yoshio"	1998	"4"	"japan"	"Papilio"	"memnon"	NA	28.377247	129.493742	8	309
