set,id,PY,region,pops_left,genus,spec,order,pop,degN,degE,nmethod,perc,n2,dl2,n_sloped,larger2sl
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Imabetsu,41.15,140.45,accurate,15.1515151515,297,13,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Imabetsu,41.15,140.45,accurate,0,80,14,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Yagishiri,44.44,141.43,accurate,98.6666666667,75,11,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Yagishiri,44.44,141.43,accurate,92.1739130435,115,12,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Yagishiri,44.44,141.43,accurate,44.1441441441,222,13,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Yagishiri,44.44,141.43,accurate,6,200,14,NA,NA
newsearch,kimura_BJLS,1993,japan,6,Drosophila,auraria,Diptera,Yagishiri,44.44,141.43,accurate,0,82,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sapporo,43.07,141.35,accurate,100,90,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sapporo,43.07,141.35,accurate,100,90,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sapporo,43.07,141.35,accurate,86.9047619048,84,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sapporo,43.07,141.35,accurate,42.9411764706,170,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sapporo,43.07,141.35,accurate,0,119,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Setana,42.45,139.85,accurate,100,8,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Setana,42.45,139.85,accurate,96.9230769231,65,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Setana,42.45,139.85,accurate,88.8888888889,9,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Setana,42.45,139.85,accurate,24.3243243243,37,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Setana,42.45,139.85,accurate,0,65,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Kikonai,41.66,140.43,accurate,100,89,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Kikonai,41.66,140.43,accurate,98.0392156863,102,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Kikonai,41.66,140.43,accurate,84.5360824742,97,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Kikonai,41.66,140.43,accurate,10,90,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Kikonai,41.66,140.43,accurate,0,86,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Oma,41.54,140.92,accurate,98.7654320988,81,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Oma,41.54,140.92,accurate,99.2125984252,127,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Oma,41.54,140.92,accurate,72.4550898204,167,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Oma,41.54,140.92,accurate,12.7659574468,141,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Oma,41.54,140.92,accurate,0,157,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Futatsui,40.2,140.22,accurate,100,91,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Futatsui,40.2,140.22,accurate,94.9494949495,99,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Futatsui,40.2,140.22,accurate,69.6721311475,122,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Futatsui,40.2,140.22,accurate,15.5844155844,77,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Futatsui,40.2,140.22,accurate,0,129,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sakata,38.92,139.84,accurate,90.7692307692,130,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sakata,38.92,139.84,accurate,83.8888888889,180,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sakata,38.92,139.84,accurate,42.8571428571,245,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sakata,38.92,139.84,accurate,6.25,160,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sakata,38.92,139.84,accurate,0,129,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Murakami,38.12,139.48,accurate,100,105,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Murakami,38.12,139.48,accurate,95.4198473282,131,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Murakami,38.12,139.48,accurate,51.7073170732,205,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Murakami,38.12,139.48,accurate,9.0909090909,77,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Murakami,38.12,139.48,accurate,2.5423728814,118,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Okushiri,42.07,139.45,accurate,100,95,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Okushiri,42.07,139.45,accurate,98.0198019802,101,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Okushiri,42.07,139.45,accurate,81.0126582278,79,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Okushiri,42.07,139.45,accurate,25.4716981132,106,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Okushiri,42.07,139.45,accurate,0,129,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Tobishima,39.11,139.33,accurate,100,51,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Tobishima,39.11,139.33,accurate,100,56,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Tobishima,39.11,139.33,accurate,89.247311828,93,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Tobishima,39.11,139.33,accurate,62.7118644068,59,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Tobishima,39.11,139.33,accurate,0,69,15,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sado,38.02,138.37,accurate,97.6470588235,85,11,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sado,38.02,138.37,accurate,92.2222222222,90,12,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sado,38.02,138.37,accurate,40.3225806452,124,13,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sado,38.02,138.37,accurate,7.03125,128,14,NA,NA
newsearch,kimura_BJLS_2,1993,japan,10,Drosophila,biauraria,Diptera,Sado,38.02,138.37,accurate,0.8547008547,117,15,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kikonai,41.66,140.43,accurate,100,52,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kikonai,41.66,140.43,accurate,85.7142857143,63,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kikonai,41.66,140.43,accurate,38.6138613861,202,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kikonai,41.66,140.43,accurate,0,59,14,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kikonai,41.66,140.43,accurate,0,64,15,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Iwanuma,38.11,140.87,accurate,100,30,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Iwanuma,38.11,140.87,accurate,91.6666666667,24,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Iwanuma,38.11,140.87,accurate,22.2222222222,54,13, ,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Iwanuma,38.11,140.87,accurate,5.5555555556,18,14,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kagoshima,31.58,130.54,accurate,93.6507936508,63,10,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kagoshima,31.58,130.54,accurate,72.602739726,73,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kagoshima,31.58,130.54,accurate,44.8717948718,78,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kagoshima,31.58,130.54,accurate,3.0769230769,65,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Kagoshima,31.58,130.54,accurate,0,35,14,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Okushiri,42.07,139.45,accurate,100,96,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Okushiri,42.07,139.45,accurate,89.2857142857,56,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Okushiri,42.07,139.45,accurate,89.3203883495,103,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Okushiri,42.07,139.45,accurate,15.1351351351,185,14,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Okushiri,42.07,139.45,accurate,0,75,15,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Beijing,39.9166667,116.383333,accurate,94.0298507463,67,10,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Beijing,39.9166667,116.383333,accurate,76.3636363636,55,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Beijing,39.9166667,116.383333,accurate,34.8837209302,43,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Beijing,39.9166667,116.383333,accurate,1.3157894737,76,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Baoding,38.86667,115.46667,accurate,76.7441860465,43,10,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Baoding,38.86667,115.46667,accurate,61.1111111111,18,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Baoding,38.86667,115.46667,accurate,25,40,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Baoding,38.86667,115.46667,accurate,13.3333333333,60,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Heze,35.23333,115.43333,accurate,91.8032786885,61,10,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Heze,35.23333,115.43333,accurate,83.7837837838,74,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Heze,35.23333,115.43333,accurate,42.8571428571,35,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Heze,35.23333,115.43333,accurate,0,43,13,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Shanghai,31.2286,121.4747,accurate,93.5064935065,77,10,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Shanghai,31.2286,121.4747,accurate,84.3137254902,51,11,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Shanghai,31.2286,121.4747,accurate,28,50,12,NA,NA
newsearch,kimura_BJLS_3,1993,japan,8,Drosophila,triauraria,Diptera,Shanghai,31.2286,121.4747,accurate,0,77,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,100,77,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,100,116,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,94.2105263158,190,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,83.4532374101,139,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,3.743315508,187,15,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sarobetsu,45.08,141.69,accurate,1.7857142857,112,16,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,100,98,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,95.9595959596,99,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,81.1881188119,101,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,45.5357142857,112,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,0.6944444444,144,15,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Sapporo,43.07,141.35,accurate,0,128,16,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Setana,42.45,139.85,accurate,99.1379310345,116,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Setana,42.45,139.85,accurate,76.5432098765,81,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Setana,42.45,139.85,accurate,35.7894736842,190,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Setana,42.45,139.85,accurate,5.4545454545,110,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Setana,42.45,139.85,accurate,0,139,15,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Kikonai,41.66,140.43,accurate,100,38,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Kikonai,41.66,140.43,accurate,94.1176470588,34,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Kikonai,41.66,140.43,accurate,75.9259259259,54,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Kikonai,41.66,140.43,accurate,11.6279069767,43,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Kikonai,41.66,140.43,accurate,5.5555555556,18,15,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,100,55,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,100,68,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,98.6486486486,74,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,83.6734693878,49,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,14.5833333333,48,15,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Rishiri,45.25,141.21,accurate,11.1111111111,27,16,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Okushiri,42.07,139.45,accurate,100,94,11,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Okushiri,42.07,139.45,accurate,95.5357142857,112,12,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Okushiri,42.07,139.45,accurate,88.7096774194,124,13,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Okushiri,42.07,139.45,accurate,17.4825174825,143,14,NA,NA
newsearch,kimura_BJLS_4,1993,japan,6,Drosophila,subauraria,Diptera,Okushiri,42.07,139.45,accurate,1.6666666667,60,15,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,3.2,137,16,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,12.6,95,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,84.5,219,13.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,95.5,178,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,94.4,124,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,WA,45.3975,141.700881,accurate,100,116,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,4.2,142,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,52,125,13.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,94.2,173,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,95.1,61,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,98.1,155,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,ON,44.16666667,141.662758,accurate,92,112,10,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,SA,43.061944,141.354167,accurate,0,115,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,SA,43.061944,141.354167,accurate,24.7,146,13.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,SA,43.061944,141.354167,accurate,84.4,115,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,SA,43.061944,141.354167,accurate,77.9,312,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,SA,43.061944,141.354167,accurate,91.9,149,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,43.061944,141.354167,accurate,8.1,86,16,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,41.768819,140.728831,accurate,5.3,76,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,41.768819,140.728831,accurate,43.6,392,13.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,41.768819,140.728831,accurate,59.4,175,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,41.768819,140.728831,accurate,84.5,373,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,HA,41.768819,140.728831,accurate,96.8,63,10,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MA,41.429167,140.111111,accurate,5.7,221,13.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MA,41.429167,140.111111,accurate,46.4,321,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MA,41.429167,140.111111,accurate,78.8,274,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MA,41.429167,140.111111,accurate,89.4,283,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,0,51,16,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,2.7,113,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,3.9,279,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,18.3,142,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,65.5,525,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,70.6,221,11.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,OM,41.52675,140.907333,accurate,90.9,22,10,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,10.9,64,16,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,1.4,71,14,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,14.8,291,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,18.1,265,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,70,323,12,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MM,41.197028,140.429889,accurate,91.6,83,11.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MY,39.641389,141.957222,accurate,0,55,13,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MY,39.641389,141.957222,accurate,23.6,106,12.5,NA,NA
added,Ichijo,1986,japan,8,Drosophila,lacertosa,Diptera,MY,39.641389,141.957222,accurate,47.6,84,12,NA,NA
