line-ID	pops_with_Dia	n_dls	genus	species	order	pop	degN	degE	perc	n2	dl2	py	cdl	slope							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	95.3139480589	128	12	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	18.9572909284	128	13.5	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	2.8003014925	128	15	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	2.193998118	128	16.5	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	0.2920116331	128	15	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	0.3538744871	128	16.5	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	0.4143152066	128	18	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	0.5003543485	128	20	1977	x	x							
29-Z	8	11	drosophila	littoralis	diptera	Z	47.37174	8.54226	0.3351497152	128	24	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	99.5792851878	128	6	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	99.2034861259	128	9	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	95.4811673829	128	12	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	56.9786513898	128	15	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	24.2641046122	128	16.5	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	9.4455808353	128	18	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	11.034460691	128	20	1977	x	x							
29-Ku	8	8	drosophila	littoralis	diptera	Ku	47.37174	27.683056	14.5466590503	128	24	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	99.7465045117	128	6	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	99.3692833153	128	9	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	99.4965643599	128	12	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	75.2048466346	128	15	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	60.2198146011	128	16.5	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	1.5841394071	128	18	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	0.3324239573	128	20	1977	x	x							
29-P	8	8	drosophila	littoralis	diptera	P	64.416667	27.833056	0.5037911738	128	24	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	99.4134879984	128	6	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	99.8723634218	128	9	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	99.4958532926	128	12	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	82.5632079564	128	15	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	65.5708329679	128	16.5	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	1.2497007592	128	18	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	0.4996432812	128	20	1977	x	x							
29-R	8	8	drosophila	littoralis	diptera	R	66.5	25.716667	1.0033159438	128	24	1977	x	x	I						
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	99.7479266463	128	6	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	99.535791572	128	9	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	99.4951422253	128	12	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	93.7676137293	128	15	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	95.668889147	128	16.5	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	28.675092024	128	18	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	0.6697068744	128	20	1977	x	n							
29-Ki	8	8	drosophila	littoralis	diptera	Ki	69.049167	20.794444	0.3344386479	128	24	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	99.5807073223	128	6	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	99.8709412872	128	9	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	99.6623615493	128	12	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	99.2858514201	128	15	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	98.8467673696	128	16.5	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	31.0140293576	128	18	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	0.8355040637	128	20	1977	x	n							
29-O	8	8	drosophila	littoralis	diptera	O	65.013333	25.4725	0.6681662286	128	24	1977	x	n							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	0.3208716086	21	4	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	-0.3298440504	21	8	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	0.4772484512	21	10	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	0.0692159795	21	11	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	18.7395855586	21	11.5	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	57.7342448195	21	12	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	68.9852595599	21	12.5	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	67.3296304209	21	13.1	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	62.4071779534	21	14	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	71.2719504379	21	16	1996	x	x							
30-N	3	11	rhopalosiphum	padi	hemiptera	N	56.5	-3.1	89.0083315531	21	20	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	0.3242896817	21	4	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	0.6378978851	21	8	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	0.7964110233	21	10	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	0.3917966247	21	11	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	1.3185216834	21	11.5	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	11.2775048067	21	12	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	29.2992950224	21	12.5	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	57.6505020295	21	13.1	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	67.2475966674	21	14	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	78.0461439863	21	16	1996	x	x							
30-C	3	11	rhopalosiphum	padi	hemiptera	C	53.5	-1.4	82.5567186499	21	20	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	0.6434522538	21	4	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	-0.3298440504	13	8	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	-0.1713309122	27	10	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	-0.2533646657	27	11	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	1.3202307199	57	11.5	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	52.2469557787	44	12	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	81.8833582568	28	12.5	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	72.8152104251	32	13.1	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	75.3104037599	17	14	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	80.6284981841	26	16	1996	x	x							
30-S	3	11	rhopalosiphum	padi	hemiptera	S	50.4	-3.3	95.7808160649	24	20	1996	x	x							
31- Sapporo	6	3	drosophila	auraria	diptera	Sapporo	43.061944	141.354167	98.3439490446	26	10	1980	x	n							
31- Sapporo	6	3	drosophila	auraria	diptera	Sapporo	43.061944	141.354167	97.7070063694	20	12	1980	x	n							
31- Sapporo	6	3	drosophila	auraria	diptera	Sapporo	43.061944	141.354167	23.3121019108	18	14	1980	x	n							
31- Akita	6	3	drosophila	auraria	diptera	Akita	39.72	140.1025	73.2484076433	23	10	1980	x	n							
31- Akita	6	3	drosophila	auraria	diptera	Akita	39.72	140.1025	53.8853503185	51	12	1980	x	n							
31- Akita	6	3	drosophila	auraria	diptera	Akita	39.72	140.1025	-0.2547770701	54	14	1980	x	n							
31- Urawa	6	3	drosophila	auraria	diptera	Urawa	35.861389	139.645556	64.5859872611	42	10	1980	x	n							
31- Urawa	6	3	drosophila	auraria	diptera	Urawa	35.861389	139.645556	28.5350318471	22	12	1980	x	n							
31- Urawa	6	3	drosophila	auraria	diptera	Urawa	35.861389	139.645556	6.8789808917	20	14	1980	x	n							
31- Chiba	6	3	drosophila	auraria	diptera	Chiba	35.607325	140.106386	60.6369426752	37	10	1980	x	n							
31- Chiba	6	3	drosophila	auraria	diptera	Chiba	35.607325	140.106386	23.3121019108	30	12	1980	x	n							
31- Chiba	6	3	drosophila	auraria	diptera	Chiba	35.607325	140.106386	4.3312101911	35	14	1980	x	n							
31-Matsuyama2	6	3	drosophila	auraria	diptera	Matsuyama2	33.839167	132.765556	50.9554140127	30	10	1980	x	n							
31-Matsuyama2	6	3	drosophila	auraria	diptera	Matsuyama2	33.839167	132.765556	16.8152866242	54	12	1980	x	n							
31-Matsuyama2	6	3	drosophila	auraria	diptera	Matsuyama2	33.839167	132.765556	1.5286624204	43	14	1980	x	n							
31-Matsuyama1	6	3	drosophila	auraria	diptera	Matsuyama1	33.839167	132.765556	48.152866242	45	10	1980	x	n							
31-Matsuyama1	6	3	drosophila	auraria	diptera	Matsuyama1	33.839167	132.765556	14.3949044586	22	12	1980	x	n							
31-Matsuyama1	6	3	drosophila	auraria	diptera	Matsuyama1	33.839167	132.765556	0	28	14	1980	x	n							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	100	34	10	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	100.086404448	109	11	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	96.4499042038	117	12	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	81.201397498	36	12.5	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	48.1836282355	33	13	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	57.7707652429	32.6	14	2011	x	x							
33-Okinawa	5	7	Nezara	viridula	heteroptera	Okinawa	26.4	127.4	1.2397159923	32.6	15	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	81.8930041152	22	10	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	73.2510288066	22	11	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	93.0041152263	22	12	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	49.7942386831	22	12.5	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	9.8765432099	22	13	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	10.6995884774	22	14	2011	x	x							
33-Amami	5	7	Nezara	viridula	heteroptera	Amami	28.4	129.3	13.1687242798	22	15	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	72.4279835391	36.4	10	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	79.4238683128	36.4	11	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	61.7283950617	36.4	11.5	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	36.2139917695	36.4	12	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	39.9176954733	36.4	12.5	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	0.4115226337	36.4	13	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	9.8765432099	36.4	14	2011	x	x							
33-Kochi	5	8	Nezara	viridula	heteroptera	Kochi	33.6	133.6	0.8230452675	36.4	15	2011	x	x							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	73.7704918033	37	10	2011	x	n							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	79.5081967213	37	11	2011	x	n							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	74.5901639344	37	12	2011	x	n							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	5.737704918	37	13	2011	x	n							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	1.6393442623	37	14	2011	x	n							
33-Wakayama	5	6	Nezara	viridula	heteroptera	Wakayama	33.7	135.7	9.0163934426	37	15	2011	x	n							
33-Osaka	5	5	Nezara	viridula	heteroptera	Osaka	34.7	135.5	100.4130438883	65.8	10	2011	x	x							
33-Osaka	5	5	Nezara	viridula	heteroptera	Osaka	34.7	135.5	72.861696309	65.8	12	2011	x	x							
33-Osaka	5	5	Nezara	viridula	heteroptera	Osaka	34.7	135.5	60.3308123196	65.8	13	2011	x	x							
33-Osaka	5	5	Nezara	viridula	heteroptera	Osaka	34.7	135.5	0.0829859867	65.8	14	2011	x	x							
33-Osaka	5	5	Nezara	viridula	heteroptera	Osaka	34.7	135.5	-0.4149299334	65.8	15	2011	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	103.0448717949	1	12	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	100.4807692308	1	13	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	71.4743589744	1	13.5	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	25.1602564103	1	14	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	10.2564102564	1	14	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	0.8012820513	1	14.5	1992	x	x							
35-Kamikawa	8	7	laodelphax	striatellus	homoptera	Kamikawa	43.847186	142.770428	-1.4423076923	1	16	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	97.7564102564	1	11	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	100.641025641	1	12	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	95.9935897436	1	12.5	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	63.6217948718	1	13	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	12.3397435897	1	13.5	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	3.5256410256	1	14	1992	x	x							
35-Sendai	8	7	laodelphax	striatellus	homoptera	Sendai	38.268333	140.869444	0.641025641	1	16	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	102.0833333333	1	10	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	102.2435897436	1	11	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	99.0384615385	1	12	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	73.5576923077	1	12.5	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	33.3333333333	1	13	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	6.25	1	13.5	1992	x	x							
35-Tsukuba	8	7	laodelphax	striatellus	homoptera	Tsukuba	36.080556	140.114722	1.4423076923	1	14	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	100.4807692308	1	8	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	90.3846153846	1	9	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	95.1923076923	1	10	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	92.6282051282	1	11	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	74.0384615385	1	12	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	16.1858974359	1	12.5	1992	x	x							
35-Odawara	8	7	laodelphax	striatellus	homoptera	Odawara	35.264636	139.152311	3.8461538462	98	13	1992	x	x							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	98.7179487179	26	8	1992	x	n							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	95.9935897436	76	9	1992	x	n							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	91.8269230769	5	10	1992	x	n							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	49.358974359	17	12	1992	x	n							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	0.4807692308	18	12.5	1992	x	n							
35-Tsu	8	6	laodelphax	striatellus	homoptera	Tsu	34.718611	136.505556	0	16	13	1992	x	n							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	99.6794871795	18	10	1992	x	x							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	100	70	11	1992	x	x							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	83.4935897436	28	12	1992	x	x							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	45.9935897436	21	12.5	1992	x	x							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	17.7884615385	64	13	1992	x	x							
35-Izumu	8	6	laodelphax	striatellus	homoptera	Izumu	35.368611	132.755	-0.8012820513	1	14	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	65.5448717949	1	7	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	75	1	8	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	60.0961538462	1	8	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	75.4807692308	1	9	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	82.8525641026	1	10	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	66.5064102564	1	11	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	22.7564102564	1	12	1992	x	x							
35-Kagoshima	8	8	laodelphax	striatellus	homoptera	Kagoshima	31.596536	130.557117	3.0448717949	1	12.5	1992	x	x							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	22.5961538462	1	7	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	16.9871794872	1	8	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	10.4166666667	1	8	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	48.0769230769	1	9	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	33.8141025641	1	10	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	13.9423076923	1	11	1992	x	n							
35-Ishigaki	8	7	laodelphax	striatellus	homoptera	Ishigaki	24.340556	124.155556	12.5	1	12	1992	x	n							
36-Kyoto	4	3	Ypthima	multistriata	lepidoptera	Kyoto	34.75	135.819	92.8883368497	66	13	2011	x	n							
36-Kyoto	4	3	Ypthima	multistriata	lepidoptera	Kyoto	34.75	135.819	1.0560584405	66	14.5	2011	x	n							
36-Kyoto	4	3	Ypthima	multistriata	lepidoptera	Kyoto	34.75	135.819	-0.3851040178	66	16	2011	x	n							
36-Ieshima Is.	4	3	Ypthima	multistriata	lepidoptera	Ieshima Is.	34.667	134.526	96.3491685383	13	13	2011	x	n							
36-Ieshima Is.	4	3	Ypthima	multistriata	lepidoptera	Ieshima Is.	34.667	134.526	71.0417659203	13	14	2011	x	n							
36-Ieshima Is.	4	3	Ypthima	multistriata	lepidoptera	Ieshima Is.	34.667	134.526	3.0757276708	13	16	2011	x	n							
36-Tangashima Is.	4	3	Ypthima	multistriata	lepidoptera	Tangashima Is.	34.657	134.576	100.3941786338	34.6	13	2011	x	n							
36-Tangashima Is.	4	3	Ypthima	multistriata	lepidoptera	Tangashima Is.	34.657	134.576	100.2728056444	34.6	14	2011	x	n							
36-Tangashima Is.	4	3	Ypthima	multistriata	lepidoptera	Tangashima Is.	34.657	134.576	7.1139318043	34.6	16	2011	x	n							
36-Bouzeshima Is.	4	3	Ypthima	multistriata	lepidoptera	Bouzeshima Is.	34.652	134.512	100.5717008099	37.6	13	2011	x	n							
36-Bouzeshima Is.	4	3	Ypthima	multistriata	lepidoptera	Bouzeshima Is.	34.652	134.512	100.2574922299	37.6	15	2011	x	n							
36-Bouzeshima Is.	4	3	Ypthima	multistriata	lepidoptera	Bouzeshima Is.	34.652	134.512	7.1133646408	37.6	16	2011	x	n							
37- OUL	7	8	Nasonia	vitripennis	hymenoptera	OUL	65.0611555556	25.528	100	26	8	2013	x	n							
37- OUL	7	8	Nasonia	vitripennis	hymenoptera	OUL	65.0611555556	25.528	95.6696540079	26	10	2013	x	n							
37- OUL	7	8	Nasonia	vitripennis	hymenoptera	OUL	65.0611555556	25.528	90.7710137977	26	12	2013	x	n							
